system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,nb_input_graphs,duration_embedding,subpipeline_name,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,corr_matrix_img_save_path,feature_column_names_sorted,feature_column_values_sorted,duration_train_test
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,61020758016,2023_10_24_21_07_26_787267,111,1.177878 total sec (00h 00m 01s),kendall-correlation-pipeline,1,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/3_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_only-max-entropy_-s_activate,chunk-semantic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_kendall_correlation_matrix_3_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: kendall): ['entropy', 'filtered', 'chns_ancestor_3', 'ptrs_ancestor_2', 'ptrs_ancestor_1', 'chunk_vns', 'ptrs_children_7', 'ptrs_children_5', 'ptrs_ancestor_7', 'chns_ancestor_8', 'chns_children_5', 'chns_children_3', 'chunk_number_in_heap', 'ptrs_ancestor_3', 'ptrs_children_3', 'ptrs_ancestor_8', 'ptrs_ancestor_4', 'ptrs_children_6', 'ptrs_children_8', 'chns_children_1', 'chns_ancestor_1', 'chns_ancestor_6', 'block_position_in_chunk', 'chns_ancestor_4', 'ptrs_children_4', 'chns_ancestor_7', 'ptrs_ancestor_5', 'chunk_byte_size', 'ptrs_children_1', 'chunk_ptrs', 'chns_ancestor_5', 'chns_ancestor_2', 'chns_children_8', 'ptrs_ancestor_6', 'chns_children_4', 'ptrs_children_2', 'chns_children_7', 'chns_children_6', 'chn_addr', 'chns_children_2']","descending_best_column_values (algorithm: kendall): [2.647625522622595, 1.614401556773295, 1.5893936187478046, 1.570750276011236, 1.5703743781169095, 1.5700333483538849, 1.5690842698772214, 1.5643364969953633, 1.5620855473107138, 1.562035868502114, 1.5593420755599188, 1.5590435436017107, 1.5569404126278046, 1.5552335995944473, 1.5551975592458194, 1.551797292311599, 1.5496398663570707, 1.549428176922885, 1.546458101895418, 1.5458597513471581, 1.545111605348039, 1.5438904317548838, 1.54025852915863, 1.5400599422932546, 1.5394154864624596, 1.539357922840198, 1.5373155133610832, 1.537181277412019, 1.5366065275468883, 1.535111462700644, 1.532090489429652, 1.5314106700574313, 1.5308551203444756, 1.5307432461191677, 1.5300544868796924, 1.5215728618420776, 1.5185875475458535, 1.516264681152822, 1.5148406714166107, 1.511818181014113]",12.663312 total sec (00h 00m 12s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,61020758016,2023_10_24_21_07_26_787267,111,1.177878 total sec (00h 00m 01s),spearman-correlation-pipeline,1,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/3_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_only-max-entropy_-s_activate,chunk-semantic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_spearman_correlation_matrix_3_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: spearman): ['entropy', 'filtered', 'chns_ancestor_3', 'ptrs_ancestor_2', 'ptrs_ancestor_1', 'chunk_vns', 'ptrs_children_7', 'ptrs_children_5', 'chns_ancestor_8', 'ptrs_ancestor_7', 'chns_children_5', 'chns_children_3', 'chunk_number_in_heap', 'ptrs_ancestor_3', 'ptrs_children_3', 'ptrs_ancestor_8', 'ptrs_children_6', 'ptrs_ancestor_4', 'ptrs_children_8', 'chns_children_1', 'chns_ancestor_1', 'chns_ancestor_6', 'block_position_in_chunk', 'chns_ancestor_4', 'ptrs_children_4', 'chns_ancestor_7', 'chunk_byte_size', 'ptrs_ancestor_5', 'ptrs_children_1', 'chunk_ptrs', 'chns_ancestor_5', 'chns_ancestor_2', 'chns_children_8', 'ptrs_ancestor_6', 'chns_children_4', 'ptrs_children_2', 'chns_children_7', 'chns_children_6', 'chn_addr', 'chns_children_2']","descending_best_column_values (algorithm: spearman): [3.02761508522432, 1.6767782841701302, 1.6740076005172377, 1.6528706924998084, 1.651996695847357, 1.651728376431901, 1.6506955080148566, 1.6454814266712172, 1.642882042649727, 1.6427055949716747, 1.6392353480566573, 1.6391073307736097, 1.6362332014142071, 1.6351086107411545, 1.6337060841790416, 1.6303888640997546, 1.6289100697636616, 1.6279771594540617, 1.6247492602840492, 1.6243524238009168, 1.6240715288962757, 1.6229474969844184, 1.6180883712771144, 1.6178392504525432, 1.6169728684567601, 1.6165344443235372, 1.6142667788949154, 1.6138810382568203, 1.6132135734340391, 1.612248328319392, 1.6087162891531925, 1.608290774633328, 1.6079257689601762, 1.6072751973594641, 1.6064705491971603, 1.59716758633402, 1.5926867555120174, 1.5903195189802302, 1.5888889873542975, 1.5857331449334813]",3.457388 total sec (00h 00m 03s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,57805901824,2023_10_24_21_07_33_685048,81,0.848319 total sec (00h 00m 00s),kendall-correlation-pipeline,0,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,chunk-semantic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_kendall_correlation_matrix_0_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none.png,"descending_best_column_names (algorithm: kendall): ['entropy', 'ptrs_ancestor_8', 'ptrs_children_5', 'chns_children_2', 'chns_ancestor_1', 'chns_ancestor_3', 'ptrs_ancestor_2', 'chns_children_7', 'ptrs_children_6', 'ptrs_ancestor_1', 'chns_children_1', 'ptrs_ancestor_5', 'chns_ancestor_6', 'chns_children_3', 'chns_ancestor_7', 'ptrs_children_8', 'chunk_vns', 'ptrs_children_7', 'chunk_ptrs', 'ptrs_children_3', 'chns_children_6', 'block_position_in_chunk', 'chns_children_8', 'chunk_byte_size', 'ptrs_ancestor_3', 'ptrs_children_4', 'chns_ancestor_8', 'chns_ancestor_5', 'chns_children_4', 'chns_ancestor_2', 'chn_addr', 'chunk_number_in_heap', 'ptrs_children_1', 'ptrs_children_2', 'ptrs_ancestor_7', 'ptrs_ancestor_4', 'chns_ancestor_4', 'chns_children_5', 'ptrs_ancestor_6']","descending_best_column_values (algorithm: kendall): [2.481676952564607, 1.579041602407049, 1.5783072058676049, 1.5761558754440097, 1.569406063586049, 1.5669688653136216, 1.5644133865951002, 1.5555710506455864, 1.554210827730569, 1.5539468686455487, 1.5535483176056646, 1.5528118476784059, 1.5485177733862605, 1.5474382138894152, 1.5469858699641568, 1.54482778001129, 1.5434042681321267, 1.5408736599031618, 1.537123852379653, 1.5344624058207024, 1.5342958112697946, 1.5342391831209714, 1.5327815436448844, 1.5308447858464438, 1.5300148091393477, 1.52997824507343, 1.5293098177290663, 1.5245357748820518, 1.5242854837739863, 1.5182387097896581, 1.5172133429373214, 1.5162428918710749, 1.514256913594411, 1.5140146172715032, 1.508261581075585, 1.5072438420633225, 1.5048779864206825, 1.4955409238221837, 1.4922845371446225]",10.261007 total sec (00h 00m 10s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56790691840,2023_10_24_21_07_47_660064,28,0.248101 total sec (00h 00m 00s),pearson-correlation-pipeline,3,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,chunk-statistic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_pearson_correlation_matrix_4_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: pearson): ['001', '01', 'chn_addr', '10', '11', '011', '101', 'chunk_number_in_heap', '0', '00', 'block_position_in_chunk', '111', '1', '000', '100', 'std_dev', 'mean', 'chunk_byte_size', 'chunk_vns', 'chunk_ptrs', 'mad', 'kurt', '010', '110', 'shannon_entropy', 'skew', 'filtered', 'entropy']","descending_best_column_values (algorithm: pearson): [2.0465972555109273, 2.039804922184031, 2.0371909315386856, 2.0358379803785613, 2.032470902214658, 2.0281627741226878, 2.0279692179713837, 2.026796203962913, 2.022054550890486, 2.0214631918265127, 2.0183756167499967, 2.0127172283426895, 2.008743713876174, 2.003369318467248, 2.0013271357830447, 1.9997778285352716, 1.9995555124450757, 1.9989354714938696, 1.9987098539209647, 1.997778851592741, 1.9961807828157507, 1.9938611066388197, 1.984181657371087, 1.983644949063426, 1.9727999650858699, 1.9727984060370305, 1.3806975977629754, 1.3485755790351215]",1.179603 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,57805901824,2023_10_24_21_07_33_685048,81,0.848319 total sec (00h 00m 00s),spearman-correlation-pipeline,0,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,chunk-semantic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_spearman_correlation_matrix_0_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none.png,"descending_best_column_names (algorithm: spearman): ['entropy', 'ptrs_ancestor_8', 'ptrs_children_5', 'chns_children_2', 'chns_ancestor_1', 'chns_ancestor_3', 'ptrs_ancestor_2', 'chns_children_7', 'ptrs_ancestor_1', 'ptrs_children_6', 'chns_children_1', 'ptrs_ancestor_5', 'chns_ancestor_6', 'chns_children_3', 'chns_ancestor_7', 'ptrs_children_8', 'chunk_vns', 'ptrs_children_7', 'chunk_ptrs', 'chns_children_6', 'ptrs_children_3', 'block_position_in_chunk', 'chns_children_8', 'chunk_byte_size', 'ptrs_ancestor_3', 'chns_ancestor_8', 'ptrs_children_4', 'chns_ancestor_5', 'chns_children_4', 'chns_ancestor_2', 'chn_addr', 'chunk_number_in_heap', 'ptrs_children_2', 'ptrs_children_1', 'ptrs_ancestor_7', 'ptrs_ancestor_4', 'chns_ancestor_4', 'chns_children_5', 'ptrs_ancestor_6']","descending_best_column_values (algorithm: spearman): [2.849356436766178, 1.6609506219025678, 1.6600520721109402, 1.6571249817114353, 1.6492064475259094, 1.6474512271883561, 1.6441648242720222, 1.6342541752745918, 1.6324611693003817, 1.6323455698671725, 1.6314665927324123, 1.630885468336425, 1.625652936288321, 1.6249761525935025, 1.6243111775557852, 1.62216213422209, 1.6204020670889299, 1.6169788213685545, 1.6124185051781663, 1.610484225516149, 1.6102279074121861, 1.6094580946363926, 1.6081066612612003, 1.606056844958021, 1.6051506318292477, 1.6044487188076995, 1.6041069096902831, 1.5988312722747897, 1.5980441868085136, 1.591535805774049, 1.5906416313070997, 1.5890339742010124, 1.5876351960892805, 1.5867993122568538, 1.5806130864037637, 1.5797718123058775, 1.5766896143534597, 1.5664741098081885, 1.5623343937233842]",2.849875 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,61020758016,2023_10_24_21_07_26_787273,474,3.64 total sec (00h 00m 03s),kendall-correlation-pipeline,2,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,chunk-start-bytes-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_kendall_correlation_matrix_5_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: kendall): ['entropy', 'filtered', 'byte_6', 'byte_7', 'chunk_number_in_heap', 'byte_4', 'byte_9', 'block_position_in_chunk', 'chn_addr', 'byte_3', 'byte_0', 'chunk_vns', 'byte_1', 'byte_2', 'chunk_byte_size', 'byte_8', 'chunk_ptrs', 'byte_5']","descending_best_column_values (algorithm: kendall): [3.8111567880358974, 2.25555205367087, 1.511613814564252, 1.5082071909252202, 1.5079609053071705, 1.507576296700939, 1.5072563624116428, 1.5064016913186453, 1.5060562401139743, 1.5044476357466043, 1.5037543402678708, 1.5032523528062964, 1.503048718742333, 1.4990772463680277, 1.4987691469018578, 1.4971842255699022, 1.4953670345625463, 1.4945137841067928]",16.806497 total sec (00h 00m 16s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,57320579072,2023_10_24_21_07_44_129398,474,3.614926 total sec (00h 00m 03s),pearson-correlation-pipeline,2,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,chunk-start-bytes-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_pearson_correlation_matrix_5_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: pearson): ['block_position_in_chunk', 'byte_2', 'byte_4', 'byte_3', 'byte_5', 'byte_1', 'chunk_byte_size', 'byte_7', 'byte_8', 'chunk_ptrs', 'byte_0', 'chunk_vns', 'chunk_number_in_heap', 'byte_6', 'chn_addr', 'byte_9', 'entropy', 'filtered']","descending_best_column_values (algorithm: pearson): [2.0054129407121306, 2.005315150446281, 2.0053081212434085, 2.004701866192775, 2.003597121012788, 2.003475950372359, 2.003184784550624, 2.002445166178197, 2.001500241417052, 2.0011923869569412, 2.000527769235436, 2.0002758040699975, 1.999878874104718, 1.999509662575701, 1.9992334342749958, 1.9968514967004551, 1.1759853389040293, 1.1758551038436946]",1.248833 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,57736257536,2023_10_24_21_07_34_865983,111,1.050608 total sec (00h 00m 01s),kendall-correlation-pipeline,1,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/3_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_only-max-entropy_-s_activate,chunk-semantic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_kendall_correlation_matrix_3_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: kendall): ['entropy', 'filtered', 'chns_ancestor_3', 'ptrs_ancestor_2', 'ptrs_ancestor_1', 'chunk_vns', 'ptrs_children_7', 'ptrs_children_5', 'ptrs_ancestor_7', 'chns_ancestor_8', 'chns_children_5', 'chns_children_3', 'chunk_number_in_heap', 'ptrs_ancestor_3', 'ptrs_children_3', 'ptrs_ancestor_8', 'ptrs_ancestor_4', 'ptrs_children_6', 'ptrs_children_8', 'chns_children_1', 'chns_ancestor_1', 'chns_ancestor_6', 'block_position_in_chunk', 'chns_ancestor_4', 'ptrs_children_4', 'chns_ancestor_7', 'ptrs_ancestor_5', 'chunk_byte_size', 'ptrs_children_1', 'chunk_ptrs', 'chns_ancestor_5', 'chns_ancestor_2', 'chns_children_8', 'ptrs_ancestor_6', 'chns_children_4', 'ptrs_children_2', 'chns_children_7', 'chns_children_6', 'chn_addr', 'chns_children_2']","descending_best_column_values (algorithm: kendall): [2.647625522622595, 1.614401556773295, 1.5893936187478046, 1.570750276011236, 1.5703743781169095, 1.5700333483538849, 1.5690842698772214, 1.5643364969953633, 1.5620855473107138, 1.562035868502114, 1.5593420755599188, 1.5590435436017107, 1.5569404126278046, 1.5552335995944473, 1.5551975592458194, 1.551797292311599, 1.5496398663570707, 1.549428176922885, 1.546458101895418, 1.5458597513471581, 1.545111605348039, 1.5438904317548838, 1.54025852915863, 1.5400599422932546, 1.5394154864624596, 1.539357922840198, 1.5373155133610832, 1.537181277412019, 1.5366065275468883, 1.535111462700644, 1.532090489429652, 1.5314106700574313, 1.5308551203444756, 1.5307432461191677, 1.5300544868796924, 1.5215728618420776, 1.5185875475458535, 1.516264681152822, 1.5148406714166107, 1.511818181014113]",12.69781 total sec (00h 00m 12s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56797003776,2023_10_24_21_07_50_736540,36,0.420224 total sec (00h 00m 00s),pearson-correlation-pipeline,4,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none,chunk-statistic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_pearson_correlation_matrix_1_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_none.png,"descending_best_column_names (algorithm: pearson): ['000', '010', '01', '111', '100', '0', '110', '001', '1', 'chunk_vns', 'mean', '11', '101', '00', 'chunk_ptrs', 'shannon_entropy', '10', '011', 'chunk_number_in_heap', 'mad', 'kurt', 'chn_addr', 'block_position_in_chunk', 'skew', 'chunk_byte_size', 'std_dev', 'entropy']","descending_best_column_values (algorithm: pearson): [2.0378480130512733, 2.022899031137814, 2.022015184545012, 2.021326265379543, 2.019625217836771, 2.018388357190037, 2.0176056223601058, 2.017384437478695, 2.0165279298675136, 2.006643237551741, 2.006388097786586, 2.0037129189448186, 2.0023087910864596, 2.0007727577342873, 2.0004297747836057, 1.9973420702185594, 1.995055207423605, 1.9940641935296475, 1.9926032913834788, 1.990851194158788, 1.9891187556588448, 1.9879832778175157, 1.987623621912956, 1.9847073944717386, 1.9798319607383004, 1.9742014782846806, 1.0933565379969479]",1.428582 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56790691840,2023_10_24_21_07_47_660064,28,0.248101 total sec (00h 00m 00s),kendall-correlation-pipeline,3,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,chunk-statistic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_kendall_correlation_matrix_4_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: kendall): ['entropy', 'filtered', '001', '011', 'chunk_number_in_heap', '111', '000', '01', '110', '0', 'chunk_vns', '11', 'mean', '100', '00', '1', 'chn_addr', 'chunk_ptrs', 'shannon_entropy', 'chunk_byte_size', '10', 'kurt', '101', '010', 'mad', 'skew', 'block_position_in_chunk', 'std_dev']","descending_best_column_values (algorithm: kendall): [2.757795993699788, 2.125239114238581, 1.6781056479909446, 1.6696263239652855, 1.6650087354780434, 1.6588848398000289, 1.6576279682652024, 1.656164343387085, 1.643023042881431, 1.641798234351297, 1.631174761763629, 1.628777557201682, 1.6247235657426038, 1.6219951900147216, 1.6135130561510402, 1.6123687528847093, 1.598392232069375, 1.5975087476122254, 1.5947400702869496, 1.5904439257278513, 1.5823407752974181, 1.580675831981652, 1.5794304910668369, 1.5767602041487494, 1.5723592153065487, 1.567535479978093, 1.5515368034523456, 1.5514340963244877]",3.453046 total sec (00h 00m 03s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,61020758016,2023_10_24_21_07_26_787273,474,3.64 total sec (00h 00m 03s),spearman-correlation-pipeline,2,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,chunk-start-bytes-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_spearman_correlation_matrix_5_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: spearman): ['entropy', 'filtered', 'byte_6', 'byte_7', 'chunk_number_in_heap', 'byte_4', 'byte_9', 'block_position_in_chunk', 'chn_addr', 'byte_3', 'byte_0', 'byte_1', 'chunk_vns', 'byte_2', 'chunk_byte_size', 'byte_8', 'chunk_ptrs', 'byte_5']","descending_best_column_values (algorithm: spearman): [4.7293946979401404, 2.4578782669753103, 1.680613467474756, 1.6764128122742665, 1.6755625270724324, 1.6751288138195888, 1.675092404335054, 1.6740658219914322, 1.673391398892702, 1.6713768880327453, 1.670361315924546, 1.6697407152513017, 1.6693397552903362, 1.6644692911605872, 1.6638711012977687, 1.6614764814840948, 1.6593599610015906, 1.6583924178889522]",2.43607 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56790691840,2023_10_24_21_07_47_660064,28,0.248101 total sec (00h 00m 00s),spearman-correlation-pipeline,3,feature-evaluation-pipeline,/home/onyr/code/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,chunk-statistic-embedding,/home/onyr/code/phdtrack/memory_graph_gcn/logs/results/feature_corr/feature_spearman_correlation_matrix_4_graph_with_embedding_comments_-e_none_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate.png,"descending_best_column_names (algorithm: spearman): ['entropy', 'filtered', '001', '011', 'chunk_number_in_heap', '000', '01', '111', '110', '0', 'chunk_vns', '11', 'mean', '100', '00', '1', 'chn_addr', 'shannon_entropy', 'chunk_ptrs', 'chunk_byte_size', '10', 'kurt', '101', '010', 'mad', 'skew', 'block_position_in_chunk', 'std_dev']","descending_best_column_values (algorithm: spearman): [3.3686631095712176, 2.3584807063448188, 1.981149981876852, 1.9726739974672454, 1.9625026928505394, 1.952921900537389, 1.9523164987136645, 1.9517363257119487, 1.9338110228905911, 1.9286730188923102, 1.912433917897257, 1.9070679025467847, 1.904782514741228, 1.8983172989849728, 1.8903617345206392, 1.8868319698495657, 1.8676032466109795, 1.862204748199324, 1.859857835366487, 1.8538244363836884, 1.8422835414767145, 1.8422641676775833, 1.8378932957752172, 1.8340935152069149, 1.8272636076008395, 1.8228521991033941, 1.7994286719545272, 1.7948974694418578]",1.283073 total sec (00h 00m 01s)
