system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,random_forest_n_estimators,random_forest_n_jobs,nb_input_graphs,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37331963904,2023_10_22_09_42_49_509778,3500,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9941234084231146,0.9902439024390244,0.9921798631476052,1025.0,0.0,0.0,0.0,6.0,0,1015,10,6,0.4951219512195122,2023_10_22_09_42_49_969993,0.460215 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37356126208,2023_10_22_09_42_47_911804,3490,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9961013645224172,0.9970731707317073,0.9965870307167236,1025.0,0.4,0.3333333333333333,0.3636363636363636,6.0,2,1022,3,4,0.6652032520325203,2023_10_22_09_42_50_005543,2.093739 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37408927744,2023_10_22_09_42_49_218261,3497,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_50_333849,1.115588 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,36802793472,2023_10_22_09_42_50_337134,3504,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_50_800759,0.463625 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37404557312,2023_10_22_09_42_48_744319,3494,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_50_882440,2.138121 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37389676544,2023_10_22_09_42_49_909613,3501,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_51_498584,1.588971 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37366710272,2023_10_22_09_42_49_442143,3498,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9961013645224172,0.9970731707317073,0.9965870307167236,1025.0,0.4,0.3333333333333333,0.3636363636363636,6.0,2,1022,3,4,0.6652032520325203,2023_10_22_09_42_51_625685,2.183542 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37399896064,2023_10_22_09_42_51_284523,3508,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_51_690676,0.406153 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37354311680,2023_10_22_09_42_50_558707,3505,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_51_700827,1.14212 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37357490176,2023_10_22_09_42_49_971459,3502,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9960822722820764,0.9921951219512195,0.9941348973607037,1025.0,0.2,0.3333333333333333,0.25,6.0,2,1017,8,4,0.6627642276422764,2023_10_22_09_42_52_114528,2.143069 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37373677568,2023_10_22_09_42_51_702970,3512,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_52_164879,0.461909 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37416615936,2023_10_22_09_42_51_500292,3509,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_52_729288,1.228996 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37414629376,2023_10_22_09_42_50_802457,3506,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9960822722820764,0.9921951219512195,0.9941348973607037,1025.0,0.2,0.3333333333333333,0.25,6.0,2,1017,8,4,0.6627642276422764,2023_10_22_09_42_52_950709,2.148252 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,36817870848,2023_10_22_09_42_52_695037,3516,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_53_087573,0.392536 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37422366720,2023_10_22_09_42_52_108093,3513,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_53_251029,1.142936 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37311152128,2023_10_22_09_42_53_255427,3520,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9941234084231146,0.9902439024390244,0.9921798631476052,1025.0,0.0,0.0,0.0,6.0,0,1015,10,6,0.4951219512195122,2023_10_22_09_42_53_732357,0.47693 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37322276864,2023_10_22_09_42_51_628450,3510,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9960822722820764,0.9921951219512195,0.9941348973607037,1025.0,0.2,0.3333333333333333,0.25,6.0,2,1017,8,4,0.6627642276422764,2023_10_22_09_42_53_825101,2.196651 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37407047680,2023_10_22_09_42_52_731190,3517,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_53_848839,1.117649 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37310173184,2023_10_22_09_42_53_850695,3524,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_54_283983,0.433288 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37419503616,2023_10_22_09_42_52_117223,3514,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9961013645224172,0.9970731707317073,0.9965870307167236,1025.0,0.4,0.3333333333333333,0.3636363636363636,6.0,2,1022,3,4,0.6652032520325203,2023_10_22_09_42_54_614404,2.497181 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37442375680,2023_10_22_09_42_53_507631,3521,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9941234084231146,0.9902439024390244,0.9921798631476052,1025.0,0.0,0.0,0.0,6.0,0,1015,10,6,0.4951219512195122,2023_10_22_09_42_54_645258,1.137627 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37410168832,2023_10_22_09_42_52_953358,3518,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9961013645224172,0.9970731707317073,0.9965870307167236,1025.0,0.4,0.3333333333333333,0.3636363636363636,6.0,2,1022,3,4,0.6652032520325203,2023_10_22_09_42_55_072299,2.118941 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37383110656,2023_10_22_09_42_54_647102,3528,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_55_109512,0.46241 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37421883392,2023_10_22_09_42_54_248292,3525,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9960822722820764,0.9921951219512195,0.9941348973607037,1025.0,0.2,0.3333333333333333,0.25,6.0,2,1017,8,4,0.6627642276422764,2023_10_22_09_42_55_406713,1.158421 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37395099648,2023_10_22_09_42_53_733733,3522,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_55_840191,2.106458 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37114900480,2023_10_22_09_42_55_408643,3532,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_55_878461,0.469818 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37418049536,2023_10_22_09_42_55_075748,3529,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9960822722820764,0.9921951219512195,0.9941348973607037,1025.0,0.2,0.3333333333333333,0.25,6.0,2,1017,8,4,0.6627642276422764,2023_10_22_09_42_56_305991,1.230243 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37399216128,2023_10_22_09_42_54_285785,3526,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_56_401231,2.115446 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37377855488,2023_10_22_09_42_56_295474,3536,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.995136186770428,0.9980487804878049,0.9965903555772041,1025.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,6.0,1,1023,2,5,0.5823577235772358,2023_10_22_09_42_56_725793,0.430319 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37415202816,2023_10_22_09_42_55_762804,3533,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9960822722820764,0.9921951219512195,0.9941348973607037,1025.0,0.2,0.3333333333333333,0.25,6.0,2,1017,8,4,0.6627642276422764,2023_10_22_09_42_56_923363,1.160559 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37418323968,2023_10_22_09_42_55_083198,3530,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_57_214866,2.131668 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37395812352,2023_10_22_09_42_56_926074,3540,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_57_394797,0.468723 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37375791104,2023_10_22_09_42_56_307949,3537,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_57_480746,1.172797 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37110329344,2023_10_22_09_42_57_483450,3544,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9941234084231146,0.9902439024390244,0.9921798631476052,1025.0,0.0,0.0,0.0,6.0,0,1015,10,6,0.4951219512195122,2023_10_22_09_42_57_943560,0.46011 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37366304768,2023_10_22_09_42_55_842276,3534,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9961013645224172,0.9970731707317073,0.9965870307167236,1025.0,0.4,0.3333333333333333,0.3636363636363636,6.0,2,1022,3,4,0.6652032520325203,2023_10_22_09_42_58_034727,2.192451 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37294145536,2023_10_22_09_42_57_130153,3541,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_58_517250,1.387097 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37278527488,2023_10_22_09_42_56_403534,3538,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_58_559813,2.156279 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37410496512,2023_10_22_09_42_58_446583,3548,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,170.83333333333334,0.9961051606621227,0.9980487804878049,0.9970760233918129,1025.0,0.5,0.3333333333333333,0.4,6.0,2,1023,2,4,0.6656910569105691,2023_10_22_09_42_58_876630,0.430047 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37394640896,2023_10_22_09_42_57_908494,3545,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/17_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,170.83333333333334,0.9941690962099126,0.9980487804878049,0.9961051606621227,1025.0,0.0,0.0,0.0,6.0,0,1023,2,6,0.49902439024390244,2023_10_22_09_42_59_075509,1.167015 total sec (00h 00m 01s)
