system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,pipeline_name,start_time,random_seed,index,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58398191616,PipelineNames.FirstGCNPipeline,2023_10_17_03_02_20_407646,42,74,16,64,20,0.5,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_03_41_25_194566,2344.78692 total sec (00h 39m 04s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58393190400,PipelineNames.FirstGCNPipeline,2023_10_17_03_02_25_758688,42,75,16,64,20,0.5,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_03_41_29_415871,2343.657183 total sec (00h 39m 03s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58416898048,PipelineNames.FirstGCNPipeline,2023_10_17_03_29_49_095699,42,80,16,64,20,0.5,1.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_03_52_50_622270,1381.526571 total sec (00h 23m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58433875968,PipelineNames.FirstGCNPipeline,2023_10_17_03_29_52_742555,42,81,16,64,20,0.5,1.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_03_52_54_423598,1381.681043 total sec (00h 23m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58424061952,PipelineNames.FirstGCNPipeline,2023_10_17_03_25_11_275489,42,78,16,64,20,0.5,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_03_22_500241,2291.224752 total sec (00h 38m 11s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58432372736,PipelineNames.FirstGCNPipeline,2023_10_17_03_25_13_006757,42,79,16,64,20,0.5,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_03_23_300144,2290.293387 total sec (00h 38m 10s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58404704256,PipelineNames.FirstGCNPipeline,2023_10_17_03_52_50_626302,42,84,16,64,20,1.0,0.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_16_45_323121,1434.696819 total sec (00h 23m 54s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58413895680,PipelineNames.FirstGCNPipeline,2023_10_17_03_52_54_427737,42,85,16,64,20,1.0,0.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_16_50_163328,1435.735591 total sec (00h 23m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58416738304,PipelineNames.FirstGCNPipeline,2023_10_17_03_41_25_198671,42,82,16,64,20,0.5,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_19_09_318679,2264.120008 total sec (00h 37m 44s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58429669376,PipelineNames.FirstGCNPipeline,2023_10_17_03_41_29_420278,42,83,16,64,20,0.5,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_19_14_283847,2264.863569 total sec (00h 37m 44s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58444083200,PipelineNames.FirstGCNPipeline,2023_10_17_04_16_45_327893,42,88,16,64,20,1.0,1.0,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_40_21_955011,1416.627118 total sec (00h 23m 36s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58463490048,PipelineNames.FirstGCNPipeline,2023_10_17_04_16_50_169556,42,89,16,64,20,1.0,1.0,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_40_25_807984,1415.638428 total sec (00h 23m 35s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58388201472,PipelineNames.FirstGCNPipeline,2023_10_17_04_03_22_504171,42,86,16,64,20,1.0,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_43_04_646452,2382.142281 total sec (00h 39m 42s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58417659904,PipelineNames.FirstGCNPipeline,2023_10_17_04_03_23_304818,42,87,16,64,20,1.0,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_43_06_043155,2382.738337 total sec (00h 39m 42s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58455490560,PipelineNames.FirstGCNPipeline,2023_10_17_04_19_09_322825,42,90,16,64,20,1.0,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_58_04_771518,2335.448693 total sec (00h 38m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58459910144,PipelineNames.FirstGCNPipeline,2023_10_17_04_19_14_288168,42,91,16,64,20,1.0,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_04_58_09_911586,2335.623418 total sec (00h 38m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58440908800,PipelineNames.FirstGCNPipeline,2023_10_17_04_40_21_959179,42,92,16,64,20,1.0,1.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_03_46_008900,1404.049721 total sec (00h 23m 24s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58460880896,PipelineNames.FirstGCNPipeline,2023_10_17_04_40_25_811854,42,93,16,64,20,1.0,1.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_03_51_399367,1405.587513 total sec (00h 23m 25s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58423398400,PipelineNames.FirstGCNPipeline,2023_10_17_04_43_04_650362,42,94,16,64,20,1.0,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_21_34_779790,2310.129428 total sec (00h 38m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58444787712,PipelineNames.FirstGCNPipeline,2023_10_17_04_43_06_047446,42,95,16,64,20,1.0,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_21_35_649123,2309.601677 total sec (00h 38m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58430074880,PipelineNames.FirstGCNPipeline,2023_10_17_04_58_04_775443,42,96,16,64,20,1.5,0.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_22_11_618752,1446.843309 total sec (00h 24m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58441248768,PipelineNames.FirstGCNPipeline,2023_10_17_04_58_09_915765,42,97,16,64,20,1.5,0.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_22_16_564363,1446.648598 total sec (00h 24m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58405916672,PipelineNames.FirstGCNPipeline,2023_10_17_05_03_46_013830,42,98,16,64,20,1.5,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_43_52_134167,2406.120337 total sec (00h 40m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58431582208,PipelineNames.FirstGCNPipeline,2023_10_17_05_03_51_403549,42,99,16,64,20,1.5,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_43_56_643895,2405.240346 total sec (00h 40m 05s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58428993536,PipelineNames.FirstGCNPipeline,2023_10_17_05_21_35_653307,42,101,16,64,20,1.5,1.0,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_45_23_182525,1427.529218 total sec (00h 23m 47s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58399809536,PipelineNames.FirstGCNPipeline,2023_10_17_05_21_34_784118,42,100,16,64,20,1.5,1.0,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_05_45_23_819201,1429.035083 total sec (00h 23m 49s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58415173632,PipelineNames.FirstGCNPipeline,2023_10_17_05_22_11_623031,42,102,16,64,20,1.5,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_06_01_35_224211,2363.60118 total sec (00h 39m 23s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58425155584,PipelineNames.FirstGCNPipeline,2023_10_17_05_22_16_568677,42,103,16,64,20,1.5,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_06_01_42_702678,2366.134001 total sec (00h 39m 26s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58378604544,PipelineNames.FirstGCNPipeline,2023_10_17_05_43_52_138510,42,104,16,64,20,1.5,1.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_06_07_30_699562,1418.561052 total sec (00h 23m 38s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58391367680,PipelineNames.FirstGCNPipeline,2023_10_17_05_43_56_648466,42,105,16,64,20,1.5,1.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_06_07_36_181221,1419.532755 total sec (00h 23m 39s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58418454528,PipelineNames.FirstGCNPipeline,2023_10_17_05_45_23_823002,42,107,16,64,20,1.5,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_06_24_17_184893,2333.361891 total sec (00h 38m 53s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58401239040,PipelineNames.FirstGCNPipeline,2023_10_17_05_45_23_187364,42,106,16,64,20,1.5,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_06_24_18_460075,2335.272711 total sec (00h 38m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58388176896,PipelineNames.FirstGCNPipeline,2023_10_17_06_01_35_229122,42,108,16,64,50,0.5,0.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_07_00_14_226332,3518.99721 total sec (00h 58m 38s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58389663744,PipelineNames.FirstGCNPipeline,2023_10_17_06_01_42_706816,42,109,16,64,50,0.5,0.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_07_00_25_614102,3522.907286 total sec (00h 58m 42s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58385006592,PipelineNames.FirstGCNPipeline,2023_10_17_06_24_18_464244,42,113,16,64,50,0.5,1.0,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_07_21_58_169222,3459.704978 total sec (00h 57m 39s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58375319552,PipelineNames.FirstGCNPipeline,2023_10_17_06_24_17_189178,42,112,16,64,50,0.5,1.0,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_07_21_58_894159,3461.704981 total sec (00h 57m 41s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58378600448,PipelineNames.FirstGCNPipeline,2023_10_17_06_07_30_703777,42,110,16,64,50,0.5,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_07_44_29_688554,5818.984777 total sec (01h 36m 58s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58365599744,PipelineNames.FirstGCNPipeline,2023_10_17_06_07_36_185762,42,111,16,64,50,0.5,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_07_44_37_604896,5821.419134 total sec (01h 37m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58302668800,PipelineNames.FirstGCNPipeline,2023_10_17_07_21_58_173413,42,116,16,64,50,0.5,1.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_08_18_58_485747,3420.312334 total sec (00h 57m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58313273344,PipelineNames.FirstGCNPipeline,2023_10_17_07_21_58_898498,42,117,16,64,50,0.5,1.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_08_18_59_808525,3420.910027 total sec (00h 57m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58307956736,PipelineNames.FirstGCNPipeline,2023_10_17_07_00_14_232803,42,114,16,64,50,0.5,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_08_35_05_006755,5690.773952 total sec (01h 34m 50s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58321907712,PipelineNames.FirstGCNPipeline,2023_10_17_07_00_25_618539,42,115,16,64,50,0.5,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_08_35_15_578354,5689.959815 total sec (01h 34m 49s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58330648576,PipelineNames.FirstGCNPipeline,2023_10_17_07_44_29_692813,42,118,16,64,50,0.5,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_09_18_55_422847,5665.730034 total sec (01h 34m 25s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58351513600,PipelineNames.FirstGCNPipeline,2023_10_17_07_44_37_609110,42,119,16,64,50,0.5,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_09_19_01_804855,5664.195745 total sec (01h 34m 24s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58298511360,PipelineNames.FirstGCNPipeline,2023_10_17_08_18_58_492280,42,120,16,64,50,1.0,0.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_09_19_13_161632,3614.669352 total sec (01h 00m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58314952704,PipelineNames.FirstGCNPipeline,2023_10_17_08_18_59_812758,42,121,16,64,50,1.0,0.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_09_19_14_187420,3614.374662 total sec (01h 00m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58358857728,PipelineNames.FirstGCNPipeline,2023_10_17_08_35_05_011037,42,122,16,64,50,1.0,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_10_15_45_902836,6040.891799 total sec (01h 40m 40s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,58365583360,PipelineNames.FirstGCNPipeline,2023_10_17_08_35_15_582694,42,123,16,64,50,1.0,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_10_15_52_597862,6037.015168 total sec (01h 40m 37s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56017018880,PipelineNames.FirstGCNPipeline,2023_10_17_09_18_55_427030,42,124,16,64,50,1.0,1.0,10,4,226.6,0.9960416361237355,0.9994115916446014,0.9977237682649239,13596.0,0.42857142857142855,0.1,0.16216216216216217,60.0,6,13588,8,54,0.5497057958223007,2023_10_17_10_19_02_178570,3606.75154 total sec (01h 00m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56016510976,PipelineNames.FirstGCNPipeline,2023_10_17_09_19_01_809263,42,125,16,64,50,1.0,1.0,10,16,226.6,0.9960416361237355,0.9994115916446014,0.9977237682649239,13596.0,0.42857142857142855,0.1,0.16216216216216217,60.0,6,13588,8,54,0.5497057958223007,2023_10_17_10_19_07_556561,3605.747298 total sec (01h 00m 05s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56030449664,PipelineNames.FirstGCNPipeline,2023_10_17_09_19_13_166126,42,126,16,64,50,1.0,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_10_58_08_993871,5935.827745 total sec (01h 38m 55s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,56025092096,PipelineNames.FirstGCNPipeline,2023_10_17_09_19_14_191843,42,127,16,64,50,1.0,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_10_58_12_382739,5938.190896 total sec (01h 38m 58s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53760409600,PipelineNames.FirstGCNPipeline,2023_10_17_10_15_45_907619,42,128,16,64,50,1.0,1.5,10,4,226.6,0.9979785880062888,0.980435422182995,0.9891292249471301,13596.0,0.11036789297658862,0.55,0.18384401114206128,60.0,33,13330,266,27,0.7652177110914975,2023_10_17_11_15_46_635425,3600.727806 total sec (01h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53712531456,PipelineNames.FirstGCNPipeline,2023_10_17_10_15_52_602290,42,129,16,64,50,1.0,1.5,10,16,226.6,0.9979785880062888,0.980435422182995,0.9891292249471301,13596.0,0.11036789297658862,0.55,0.18384401114206128,60.0,33,13330,266,27,0.7652177110914975,2023_10_17_11_15_49_301954,3596.699664 total sec (00h 59m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53389344768,PipelineNames.FirstGCNPipeline,2023_10_17_10_19_02_183064,42,130,16,64,50,1.0,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_11_56_55_322957,5873.139893 total sec (01h 37m 53s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53429207040,PipelineNames.FirstGCNPipeline,2023_10_17_10_19_07_572665,42,131,16,64,50,1.0,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_11_57_00_460767,5872.888102 total sec (01h 37m 52s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53270200320,PipelineNames.FirstGCNPipeline,2023_10_17_10_58_08_998352,42,132,16,64,50,1.5,0.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_11_59_46_572380,3697.574028 total sec (01h 01m 37s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53273878528,PipelineNames.FirstGCNPipeline,2023_10_17_10_58_12_387238,42,133,16,64,50,1.5,0.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_11_59_51_415372,3699.028134 total sec (01h 01m 39s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53312458752,PipelineNames.FirstGCNPipeline,2023_10_17_11_57_00_465195,42,137,16,64,50,1.5,1.0,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_12_57_42_934734,3642.469539 total sec (01h 00m 42s)
